return_id,transaction_id,customer_id,product_id,return_date,reason,refund_amount_usd,restocked
RET05161,TXN072167,CUST00094,PROD0157,2023-05-29,not_as_described,81.09,True
RET05162,TXN072169,CUST05126,PROD0019,2024-12-26,defective,115.82,True
RET05163,TXN072174,CUST03798,PROD0316,2022-09-12,wrong_item,110.01,False
RET05164,TXN072208,CUST04273,PROD0381,2022-05-24,not_as_described,718.82,True
RET05165,TXN072225,CUST01713,PROD0472,2024-01-08,late_delivery,191.55,True
RET05166,TXN072231,CUST05674,PROD0102,2024-12-21,wrong_item,189.22,False
RET05167,TXN072250,CUST05039,PROD0351,2022-02-18,defective,166.57,False
RET05168,TXN072251,CUST06293,PROD0311,2024-02-18,changed_mind,1631.52,False
RET05169,TXN072270,CUST03677,PROD0169,2024-12-24,late_delivery,1087.07,True
RET05170,TXN072274,CUST03956,PROD0492,2024-10-28,not_as_described,347.12,True
RET05171,TXN072275,CUST05347,PROD0363,2023-09-18,wrong_item,208.7,True
RET05172,TXN072276,CUST02506,PROD0347,2023-03-09,changed_mind,252.91,True
RET05173,TXN072320,CUST06601,PROD0151,2024-12-12,not_as_described,109.54,True
RET05174,TXN072337,CUST04455,PROD0380,2023-12-07,defective,844.24,True
RET05175,TXN072344,CUST06999,PROD0452,2022-07-10,not_as_described,219.16,False
RET05176,TXN072359,CUST03587,PROD0011,2022-09-03,defective,251.75,False
RET05177,TXN072361,CUST04377,PROD0475,2024-01-09,defective,201.92,True
RET05178,TXN072381,CUST05437,PROD0324,2024-09-10,defective,113.51,True
RET05179,TXN072386,CUST07467,PROD0284,2024-10-25,wrong_item,1272.76,False
RET05180,TXN072403,CUST02715,PROD0076,2024-01-23,changed_mind,832.37,False
RET05181,TXN072413,CUST04281,PROD0017,2024-02-19,changed_mind,237.2,True
RET05182,TXN072419,CUST05248,PROD0264,2024-12-19,changed_mind,458.88,True
RET05183,TXN072439,CUST00091,PROD0081,2022-08-29,defective,3422.44,False
RET05184,TXN072458,CUST01713,PROD0027,2024-12-11,not_as_described,105.47,True
RET05185,TXN072466,CUST03807,PROD0382,2024-01-06,not_as_described,101.05,False
RET05186,TXN072513,CUST07917,PROD0438,2022-02-02,not_as_described,129.76,True
RET05187,TXN072532,CUST07890,PROD0055,2025-01-07,not_as_described,179.48,False
RET05188,TXN072541,CUST03471,PROD0324,2024-10-29,not_as_described,567.53,False
RET05189,TXN072544,CUST07994,PROD0074,2022-11-06,defective,1073.9,True
RET05190,TXN072574,CUST03343,PROD0416,2023-08-09,not_as_described,272.9,True
RET05191,TXN072631,CUST04895,PROD0140,2023-01-22,not_as_described,153.27,True
RET05192,TXN072672,CUST00975,PROD0017,2023-07-06,not_as_described,399.49,True
RET05193,TXN072699,CUST06706,PROD0154,2024-07-23,late_delivery,122.38,True
RET05194,TXN072716,CUST00127,PROD0115,2023-10-20,defective,4795.42,True
RET05195,TXN072722,CUST03916,PROD0008,2023-06-06,late_delivery,65.26,True
RET05196,TXN072747,CUST05761,PROD0195,2023-05-18,defective,556.54,True
RET05197,TXN072748,CUST07786,PROD0029,2023-06-27,not_as_described,785.84,True
RET05198,TXN072784,CUST03816,PROD0369,2023-01-02,defective,75.96,True
RET05199,TXN072789,CUST05138,PROD0375,2023-08-12,not_as_described,310.12,True
RET05200,TXN072807,CUST00993,PROD0057,2022-05-17,late_delivery,294.74,True
RET05201,TXN072837,CUST05374,PROD0149,2023-10-20,changed_mind,269.0,True
RET05202,TXN072841,CUST01000,PROD0302,2022-08-04,changed_mind,4426.95,False
RET05203,TXN072848,CUST06708,PROD0385,2024-11-04,wrong_item,544.88,False
RET05204,TXN072851,CUST04944,PROD0026,2024-08-26,defective,122.25,True
RET05205,TXN072860,CUST04872,PROD0377,2023-11-16,changed_mind,503.32,True
RET05206,TXN072870,CUST03000,PROD0030,2023-12-21,not_as_described,221.84,True
RET05207,TXN072874,CUST06339,PROD0227,2022-12-28,not_as_described,88.4,True
RET05208,TXN072903,CUST06972,PROD0415,2024-05-01,late_delivery,176.06,True
RET05209,TXN072910,CUST06753,PROD0167,2022-12-28,late_delivery,47.25,True
RET05210,TXN072931,CUST01007,PROD0104,2022-07-19,not_as_described,25.32,False
RET05211,TXN072949,CUST05819,PROD0354,2024-12-04,wrong_item,79.08,True
RET05212,TXN072951,CUST04169,PROD0147,2025-01-18,changed_mind,624.51,True
RET05213,TXN072959,CUST06821,PROD0189,2023-01-23,defective,140.24,True
RET05214,TXN072963,CUST07887,PROD0278,2024-03-16,late_delivery,164.88,False
RET05215,TXN072964,CUST07391,PROD0321,2023-08-07,wrong_item,100.46,True
RET05216,TXN072968,CUST01002,PROD0206,2024-10-21,not_as_described,258.87,True
RET05217,TXN072972,CUST02560,PROD0456,2022-07-05,changed_mind,227.5,True
RET05218,TXN072979,CUST00584,PROD0410,2022-08-04,wrong_item,148.68,True
RET05219,TXN073030,CUST04983,PROD0178,2024-01-23,wrong_item,117.81,True
RET05220,TXN073053,CUST01119,PROD0017,2023-10-01,not_as_described,499.36,False
RET05221,TXN073102,CUST06537,PROD0276,2025-01-01,wrong_item,790.5,False
RET05222,TXN073114,CUST00886,PROD0168,2023-07-19,late_delivery,298.17,True
RET05223,TXN073117,CUST04721,PROD0461,2022-11-19,wrong_item,26.01,False
RET05224,TXN073134,CUST00580,PROD0310,2022-09-25,late_delivery,151.9,True
RET05225,TXN073139,CUST02523,PROD0029,2023-09-23,defective,373.27,True
RET05226,TXN073142,CUST07657,PROD0409,2024-01-05,defective,253.6,True
RET05227,TXN073155,CUST02154,PROD0420,2022-07-22,wrong_item,2333.71,False
RET05228,TXN073176,CUST07130,PROD0027,2023-08-10,defective,117.88,True
RET05229,TXN073180,CUST07655,PROD0246,2024-05-29,wrong_item,305.29,True
RET05230,TXN073185,CUST07994,PROD0393,2023-06-05,changed_mind,617.04,True
RET05231,TXN073186,CUST06388,PROD0347,2023-11-19,wrong_item,266.22,False
RET05232,TXN073240,CUST00227,PROD0211,2024-09-18,changed_mind,123.57,True
RET05233,TXN073247,CUST07458,PROD0023,2022-05-18,not_as_described,108.53,False
RET05234,TXN073271,CUST06280,PROD0022,2023-05-10,wrong_item,82.21,False
RET05235,TXN073273,CUST03704,PROD0195,2023-11-17,changed_mind,167.38,True
RET05236,TXN073278,CUST07971,PROD0247,2024-12-27,defective,1123.96,False
RET05237,TXN073313,CUST04133,PROD0239,2024-02-05,wrong_item,50.01,True
RET05238,TXN073356,CUST06388,PROD0330,2023-09-06,defective,19.63,True
RET05239,TXN073368,CUST06119,PROD0427,2023-05-19,wrong_item,253.88,False
RET05240,TXN073374,CUST06732,PROD0482,2024-11-22,wrong_item,328.63,False
RET05241,TXN073381,CUST03927,PROD0390,2024-04-23,late_delivery,755.16,True
RET05242,TXN073399,CUST01380,PROD0284,2022-12-07,defective,636.38,True
RET05243,TXN073403,CUST06604,PROD0430,2023-04-12,changed_mind,268.56,True
RET05244,TXN073409,CUST05468,PROD0459,2024-07-03,defective,85.8,True
RET05245,TXN073424,CUST07637,PROD0451,2023-04-29,not_as_described,99.08,True
RET05246,TXN073440,CUST06087,PROD0023,2023-12-30,defective,121.3,True
RET05247,TXN073459,CUST02159,PROD0276,2022-02-01,defective,711.45,True
RET05248,TXN073468,CUST06592,PROD0373,2022-04-29,late_delivery,292.91,True
RET05249,TXN073476,CUST05189,PROD0036,2024-09-29,defective,45.98,True
RET05250,TXN073527,CUST04401,PROD0460,2022-11-29,changed_mind,40.19,False
RET05251,TXN073549,CUST06829,PROD0341,2022-07-02,late_delivery,15.31,False
RET05252,TXN073551,CUST03629,PROD0454,2024-04-02,changed_mind,30.69,False
RET05253,TXN073565,CUST05495,PROD0425,2023-11-06,not_as_described,438.3,True
RET05254,TXN073602,CUST00296,PROD0081,2024-01-20,changed_mind,402.64,True
RET05255,TXN073621,CUST05189,PROD0197,2023-08-04,wrong_item,685.06,True
RET05256,TXN073623,CUST06717,PROD0468,2024-05-19,defective,1163.22,True
RET05257,TXN073649,CUST00632,PROD0372,2024-08-10,defective,144.74,False
RET05258,TXN073651,CUST07433,PROD0055,2022-11-08,late_delivery,179.48,False
RET05259,TXN073683,CUST07711,PROD0073,2022-02-10,defective,229.53,True
RET05260,TXN073686,CUST03107,PROD0239,2022-11-26,changed_mind,58.83,False
RET05261,TXN073702,CUST06809,PROD0102,2022-07-01,not_as_described,398.36,True
RET05262,TXN073722,CUST03678,PROD0296,2025-01-02,changed_mind,810.4,True
RET05263,TXN073730,CUST03285,PROD0194,2023-12-05,not_as_described,447.23,True
RET05264,TXN073750,CUST07107,PROD0055,2022-02-17,wrong_item,944.65,True
RET05265,TXN073765,CUST06213,PROD0491,2023-01-26,wrong_item,11.12,True
RET05266,TXN073792,CUST03564,PROD0298,2024-10-10,not_as_described,109.94,True
RET05267,TXN073810,CUST04980,PROD0240,2024-12-21,defective,212.97,True
RET05268,TXN073813,CUST07409,PROD0264,2024-07-23,defective,917.76,True
RET05269,TXN073816,CUST06273,PROD0239,2022-04-27,defective,55.89,True
RET05270,TXN073838,CUST06058,PROD0200,2024-12-31,not_as_described,220.12,True
RET05271,TXN073843,CUST01560,PROD0353,2023-09-02,changed_mind,404.42,False
RET05272,TXN073873,CUST00341,PROD0058,2024-10-31,changed_mind,527.4,True
RET05273,TXN073878,CUST01696,PROD0055,2023-11-01,defective,377.86,True
RET05274,TXN073883,CUST00438,PROD0362,2024-10-22,defective,24.52,True
RET05275,TXN073884,CUST04361,PROD0297,2023-10-18,late_delivery,1247.2,False
RET05276,TXN073896,CUST02300,PROD0486,2024-05-14,not_as_described,63.21,False
RET05277,TXN073931,CUST02114,PROD0377,2024-04-19,wrong_item,251.66,False
RET05278,TXN073935,CUST01962,PROD0115,2023-08-08,late_delivery,1301.61,False
RET05279,TXN073970,CUST06965,PROD0290,2024-03-13,defective,1754.3,True
RET05280,TXN074030,CUST06555,PROD0276,2024-05-08,not_as_described,2134.35,True
RET05281,TXN074058,CUST00248,PROD0301,2023-02-27,changed_mind,168.97,False
RET05282,TXN074088,CUST07443,PROD0153,2024-06-23,late_delivery,2373.84,True
RET05283,TXN074089,CUST04884,PROD0431,2022-07-13,defective,374.74,False
RET05284,TXN074092,CUST03584,PROD0150,2025-01-13,defective,1588.24,True
RET05285,TXN074093,CUST03356,PROD0144,2022-11-17,wrong_item,88.38,False
RET05286,TXN074103,CUST04147,PROD0353,2022-08-31,late_delivery,404.42,False
RET05287,TXN074131,CUST03098,PROD0353,2023-12-19,defective,1152.6,False
RET05288,TXN074132,CUST02506,PROD0027,2024-05-29,changed_mind,248.16,True
RET05289,TXN074183,CUST00948,PROD0283,2022-11-15,late_delivery,160.22,False
RET05290,TXN074207,CUST00311,PROD0476,2023-04-18,wrong_item,178.78,False
RET05291,TXN074220,CUST02629,PROD0389,2023-08-03,late_delivery,149.9,False
RET05292,TXN074251,CUST04262,PROD0337,2023-10-03,not_as_described,1154.3,False
RET05293,TXN074257,CUST02474,PROD0055,2023-08-07,not_as_described,566.79,False
RET05294,TXN074277,CUST05241,PROD0198,2022-11-07,defective,436.0,False
RET05295,TXN074293,CUST00637,PROD0331,2023-08-05,wrong_item,246.64,True
RET05296,TXN074297,CUST02590,PROD0076,2023-10-08,late_delivery,1849.72,False
RET05297,TXN074299,CUST02273,PROD0278,2024-01-31,not_as_described,184.28,False
RET05298,TXN074311,CUST01791,PROD0103,2024-11-20,not_as_described,530.14,True
RET05299,TXN074332,CUST01810,PROD0076,2024-07-17,wrong_item,416.19,True
RET05300,TXN074338,CUST02739,PROD0068,2024-02-29,changed_mind,1250.94,True
RET05301,TXN074390,CUST02335,PROD0321,2024-10-20,late_delivery,159.06,False
RET05302,TXN074391,CUST04582,PROD0075,2023-02-21,not_as_described,1013.29,True
RET05303,TXN074413,CUST01696,PROD0214,2022-04-21,defective,49.38,False
RET05304,TXN074421,CUST05927,PROD0481,2022-02-14,changed_mind,530.52,True
RET05305,TXN074422,CUST03000,PROD0455,2025-01-12,changed_mind,1802.72,True
RET05306,TXN074463,CUST07182,PROD0483,2024-09-24,not_as_described,230.44,False
RET05307,TXN074471,CUST03617,PROD0460,2023-11-08,wrong_item,36.17,True
RET05308,TXN074472,CUST05008,PROD0285,2023-03-21,defective,723.62,True
RET05309,TXN074498,CUST05233,PROD0340,2024-07-01,not_as_described,121.87,True
RET05310,TXN074541,CUST06149,PROD0308,2023-07-12,wrong_item,322.5,True
RET05311,TXN074546,CUST00227,PROD0483,2023-01-27,not_as_described,115.22,True
RET05312,TXN074558,CUST03710,PROD0229,2025-01-22,late_delivery,1043.19,False
RET05313,TXN074606,CUST06820,PROD0222,2023-06-29,not_as_described,151.67,True
RET05314,TXN074654,CUST02853,PROD0148,2023-11-17,changed_mind,102.69,True
RET05315,TXN074703,CUST01335,PROD0458,2024-05-05,changed_mind,607.86,True
RET05316,TXN074725,CUST04910,PROD0134,2023-05-21,wrong_item,694.11,True
RET05317,TXN074738,CUST05404,PROD0479,2024-03-01,wrong_item,488.02,True
RET05318,TXN074759,CUST02181,PROD0492,2024-11-23,changed_mind,39.05,True
RET05319,TXN074782,CUST02403,PROD0005,2023-07-06,not_as_described,19.56,True
RET05320,TXN074797,CUST07697,PROD0323,2022-11-01,not_as_described,752.82,False
RET05321,TXN074812,CUST04334,PROD0451,2024-12-24,defective,99.08,True
RET05322,TXN074814,CUST04600,PROD0206,2024-02-28,not_as_described,287.63,True
RET05323,TXN074843,CUST05291,PROD0023,2024-06-10,not_as_described,114.91,True
RET05324,TXN074848,CUST03937,PROD0058,2024-10-25,defective,791.1,True
RET05325,TXN074864,CUST05512,PROD0082,2024-12-16,wrong_item,35.14,False
RET05326,TXN074867,CUST01048,PROD0336,2022-11-09,late_delivery,52.69,True
RET05327,TXN074875,CUST06176,PROD0224,2024-07-31,wrong_item,46.31,True
RET05328,TXN074903,CUST05248,PROD0291,2023-11-14,changed_mind,215.47,False
RET05329,TXN074913,CUST01713,PROD0321,2023-11-06,wrong_item,265.1,True
RET05330,TXN074956,CUST02009,PROD0472,2022-12-07,defective,967.82,True
RET05331,TXN074957,CUST02564,PROD0004,2022-03-06,changed_mind,830.21,True
RET05332,TXN074961,CUST01143,PROD0356,2023-11-14,defective,455.31,False
RET05333,TXN074973,CUST05965,PROD0055,2023-10-01,defective,188.93,False
RET05334,TXN074987,CUST06763,PROD0484,2024-05-31,not_as_described,120.74,True
RET05335,TXN074999,CUST07036,PROD0039,2022-12-27,changed_mind,63.19,False
RET05336,TXN075000,CUST04281,PROD0020,2024-06-01,changed_mind,39.54,True
RET05337,TXN075004,CUST07481,PROD0081,2024-08-18,changed_mind,724.75,False
RET05338,TXN075040,CUST01194,PROD0477,2024-10-13,changed_mind,95.59,True
RET05339,TXN075044,CUST01336,PROD0291,2023-01-05,changed_mind,204.13,True
RET05340,TXN075077,CUST05491,PROD0253,2022-08-21,defective,249.76,True
RET05341,TXN075090,CUST00301,PROD0457,2023-05-30,wrong_item,219.9,True
RET05342,TXN075096,CUST02006,PROD0200,2024-11-02,changed_mind,220.12,True
RET05343,TXN075118,CUST02596,PROD0055,2022-01-31,not_as_described,188.93,True
RET05344,TXN075145,CUST02059,PROD0067,2022-08-28,not_as_described,249.66,False
RET05345,TXN075151,CUST00745,PROD0375,2022-08-20,not_as_described,620.24,True
RET05346,TXN075184,CUST00810,PROD0023,2022-05-31,changed_mind,191.52,False
RET05347,TXN075187,CUST01068,PROD0371,2022-11-16,changed_mind,321.54,True
RET05348,TXN075190,CUST04802,PROD0023,2024-03-22,not_as_described,127.68,True
RET05349,TXN075199,CUST03000,PROD0416,2024-03-20,not_as_described,136.45,True
RET05350,TXN075239,CUST06793,PROD0072,2024-01-03,not_as_described,397.36,True
RET05351,TXN075250,CUST00881,PROD0118,2023-06-08,changed_mind,1151.57,True
RET05352,TXN075262,CUST00865,PROD0004,2024-10-16,defective,830.21,True
RET05353,TXN075279,CUST06050,PROD0087,2024-09-27,wrong_item,256.05,True
RET05354,TXN075297,CUST02146,PROD0066,2023-06-23,changed_mind,162.21,True
RET05355,TXN075309,CUST03351,PROD0179,2022-06-17,changed_mind,515.12,False
RET05356,TXN075328,CUST04922,PROD0337,2025-01-23,not_as_described,230.86,True
RET05357,TXN075343,CUST02296,PROD0217,2024-04-22,wrong_item,189.76,True
RET05358,TXN075346,CUST03000,PROD0314,2023-08-21,late_delivery,247.76,True
RET05359,TXN075358,CUST01713,PROD0176,2025-01-05,wrong_item,189.24,True
RET05360,TXN075363,CUST00970,PROD0338,2024-10-06,late_delivery,417.9,True
RET05361,TXN075377,CUST06005,PROD0431,2023-10-15,defective,374.74,True
RET05362,TXN075391,CUST06428,PROD0424,2023-12-29,late_delivery,137.69,True
RET05363,TXN075404,CUST01713,PROD0166,2024-06-05,not_as_described,56.52,False
RET05364,TXN075408,CUST02268,PROD0468,2023-01-12,defective,1046.9,False
RET05365,TXN075416,CUST01593,PROD0468,2022-04-28,not_as_described,1163.22,True
RET05366,TXN075422,CUST00079,PROD0038,2022-12-01,wrong_item,1343.23,True
RET05367,TXN075429,CUST02516,PROD0285,2022-08-18,not_as_described,2412.05,False
RET05368,TXN075434,CUST05820,PROD0395,2022-09-02,late_delivery,211.01,True
RET05369,TXN075453,CUST05657,PROD0028,2023-11-14,changed_mind,202.88,True
RET05370,TXN075464,CUST06779,PROD0337,2024-11-13,changed_mind,230.86,False
RET05371,TXN075467,CUST02541,PROD0055,2023-01-24,late_delivery,538.45,False
RET05372,TXN075511,CUST02298,PROD0286,2023-12-04,defective,135.76,False
RET05373,TXN075521,CUST07400,PROD0140,2024-03-11,defective,153.27,True
RET05374,TXN075541,CUST07710,PROD0180,2024-12-25,changed_mind,17.91,True
RET05375,TXN075557,CUST00202,PROD0323,2024-06-09,not_as_described,213.3,True
RET05376,TXN075559,CUST05248,PROD0055,2022-03-02,late_delivery,377.86,False
RET05377,TXN075588,CUST02474,PROD0278,2025-01-14,wrong_item,193.98,True
RET05378,TXN075599,CUST05705,PROD0240,2022-05-11,not_as_described,100.22,False
RET05379,TXN075605,CUST07761,PROD0153,2022-09-22,defective,593.46,True
RET05380,TXN075639,CUST01800,PROD0333,2022-04-30,late_delivery,3397.53,True
RET05381,TXN075657,CUST02134,PROD0481,2025-01-03,not_as_described,252.0,True
RET05382,TXN075670,CUST06945,PROD0449,2023-09-24,wrong_item,852.25,False
RET05383,TXN075671,CUST06696,PROD0031,2023-12-06,defective,69.18,True
RET05384,TXN075682,CUST00276,PROD0285,2022-07-12,changed_mind,215.82,False
RET05385,TXN075686,CUST03823,PROD0479,2023-10-10,changed_mind,542.25,True
RET05386,TXN075720,CUST04162,PROD0053,2023-02-02,changed_mind,342.07,False
RET05387,TXN075737,CUST01509,PROD0375,2023-07-12,late_delivery,275.66,True
RET05388,TXN075764,CUST07877,PROD0318,2022-04-22,late_delivery,2069.41,False
RET05389,TXN075773,CUST07512,PROD0130,2022-05-06,changed_mind,102.89,False
RET05390,TXN075785,CUST01636,PROD0006,2022-12-27,changed_mind,603.2,False
RET05391,TXN075804,CUST07887,PROD0314,2024-12-26,changed_mind,222.98,True
RET05392,TXN075849,CUST07467,PROD0417,2024-01-23,wrong_item,99.15,True
RET05393,TXN075873,CUST05248,PROD0035,2022-12-08,defective,21.27,False
RET05394,TXN075874,CUST02198,PROD0023,2024-12-18,changed_mind,63.84,False
RET05395,TXN075876,CUST02247,PROD0454,2023-08-29,wrong_item,92.08,False
RET05396,TXN075888,CUST02194,PROD0241,2023-01-01,not_as_described,48.66,False
RET05397,TXN075908,CUST06798,PROD0031,2022-04-21,wrong_item,186.79,True
RET05398,TXN075911,CUST04122,PROD0036,2024-01-24,not_as_described,21.78,True
RET05399,TXN075958,CUST03515,PROD0190,2022-05-21,wrong_item,588.9,True
RET05400,TXN076008,CUST03425,PROD0080,2022-02-28,wrong_item,93.07,False
RET05401,TXN076012,CUST03184,PROD0173,2023-04-27,defective,1155.65,True
RET05402,TXN076014,CUST02389,PROD0286,2022-11-19,defective,346.19,True
RET05403,TXN076028,CUST04224,PROD0063,2022-12-27,wrong_item,276.02,False
RET05404,TXN076034,CUST07043,PROD0164,2024-03-01,defective,839.7,False
RET05405,TXN076047,CUST02242,PROD0499,2022-01-27,wrong_item,35.77,True
RET05406,TXN076081,CUST03355,PROD0321,2023-05-20,defective,55.81,True
RET05407,TXN076088,CUST04928,PROD0376,2022-04-28,defective,162.28,True
RET05408,TXN076100,CUST02476,PROD0313,2022-12-23,late_delivery,153.7,True
RET05409,TXN076108,CUST05561,PROD0173,2022-10-03,defective,405.49,True
RET05410,TXN076114,CUST03124,PROD0255,2023-04-26,wrong_item,471.06,True
RET05411,TXN076118,CUST06617,PROD0148,2022-04-14,not_as_described,194.56,True
RET05412,TXN076122,CUST01149,PROD0055,2022-09-06,wrong_item,160.59,True
RET05413,TXN076143,CUST01035,PROD0048,2025-01-04,defective,787.16,True
RET05414,TXN076144,CUST01593,PROD0331,2024-12-28,defective,123.32,True
RET05415,TXN076161,CUST01249,PROD0227,2022-12-12,not_as_described,157.15,False
RET05416,TXN076167,CUST05257,PROD0074,2023-12-29,changed_mind,1130.42,True
RET05417,TXN076184,CUST06510,PROD0024,2024-08-27,defective,92.18,True
RET05418,TXN076214,CUST01713,PROD0141,2024-03-19,not_as_described,323.87,True
RET05419,TXN076232,CUST06327,PROD0251,2022-04-28,defective,112.02,True
RET05420,TXN076251,CUST07534,PROD0277,2023-08-30,not_as_described,303.37,False
RET05421,TXN076282,CUST02750,PROD0355,2023-08-04,late_delivery,43.67,True
RET05422,TXN076319,CUST07229,PROD0313,2024-04-29,changed_mind,145.61,False
RET05423,TXN076332,CUST07025,PROD0338,2023-01-03,changed_mind,752.22,True
RET05424,TXN076342,CUST05436,PROD0339,2024-02-24,wrong_item,293.35,True
RET05425,TXN076348,CUST06388,PROD0004,2024-06-18,not_as_described,830.21,False
RET05426,TXN076349,CUST02875,PROD0379,2024-03-26,late_delivery,7.76,True
RET05427,TXN076364,CUST03743,PROD0460,2023-06-16,wrong_item,241.14,False
RET05428,TXN076365,CUST01068,PROD0298,2022-04-25,changed_mind,92.58,True
RET05429,TXN076367,CUST05933,PROD0411,2022-12-16,changed_mind,705.48,False
RET05430,TXN076374,CUST00764,PROD0400,2024-06-28,not_as_described,697.43,True
RET05431,TXN076382,CUST01266,PROD0055,2024-08-03,wrong_item,340.07,False
RET05432,TXN076414,CUST00785,PROD0314,2024-03-05,changed_mind,445.97,True
RET05433,TXN076417,CUST02647,PROD0029,2024-08-27,wrong_item,196.46,True
RET05434,TXN076446,CUST07196,PROD0172,2025-01-22,changed_mind,16.34,False
RET05435,TXN076463,CUST02888,PROD0028,2022-12-27,defective,182.59,False
RET05436,TXN076478,CUST04543,PROD0281,2022-04-20,wrong_item,830.78,True
RET05437,TXN076508,CUST04252,PROD0150,2024-06-12,late_delivery,1429.42,True
RET05438,TXN076546,CUST01585,PROD0315,2022-05-24,not_as_described,14.61,True
RET05439,TXN076569,CUST05137,PROD0415,2023-09-15,not_as_described,185.33,True
RET05440,TXN076594,CUST04175,PROD0454,2023-06-19,defective,203.55,False
RET05441,TXN076595,CUST07470,PROD0438,2022-05-30,not_as_described,493.09,True
RET05442,TXN076638,CUST06243,PROD0198,2024-11-27,not_as_described,436.0,False
RET05443,TXN076644,CUST03853,PROD0358,2024-06-25,not_as_described,139.99,True
RET05444,TXN076662,CUST04351,PROD0262,2023-09-29,not_as_described,538.13,True
RET05445,TXN076667,CUST07561,PROD0338,2024-04-12,defective,139.3,True
RET05446,TXN076677,CUST02842,PROD0038,2023-11-17,not_as_described,181.79,True
RET05447,TXN076689,CUST01079,PROD0253,2024-09-14,changed_mind,187.32,False
RET05448,TXN076738,CUST00439,PROD0260,2024-08-23,changed_mind,942.02,True
RET05449,TXN076775,CUST04911,PROD0404,2022-01-15,not_as_described,10.96,False
RET05450,TXN076779,CUST03994,PROD0055,2022-12-09,changed_mind,944.65,True
RET05451,TXN076788,CUST01085,PROD0052,2023-01-17,defective,94.19,True
RET05452,TXN076791,CUST06055,PROD0012,2024-12-30,not_as_described,692.41,False
RET05453,TXN076793,CUST05248,PROD0267,2024-11-12,not_as_described,1584.92,False
RET05454,TXN076794,CUST03498,PROD0042,2023-09-08,not_as_described,1007.85,True
RET05455,TXN076805,CUST01251,PROD0223,2023-06-18,not_as_described,1304.64,True
RET05456,TXN076817,CUST07785,PROD0114,2023-04-17,not_as_described,915.7,True
RET05457,TXN076828,CUST00093,PROD0123,2024-08-05,late_delivery,40.96,True
RET05458,TXN076844,CUST07455,PROD0430,2024-01-02,late_delivery,80.57,True
RET05459,TXN076847,CUST05182,PROD0345,2023-02-13,changed_mind,225.83,False
RET05460,TXN076864,CUST07501,PROD0286,2024-01-05,not_as_described,135.76,True
RET05461,TXN076867,CUST01713,PROD0269,2022-08-20,not_as_described,84.46,True
RET05462,TXN076882,CUST07578,PROD0269,2022-06-19,changed_mind,177.8,True
RET05463,TXN076901,CUST01593,PROD0146,2022-09-01,wrong_item,264.6,True
RET05464,TXN076913,CUST05557,PROD0454,2024-11-03,late_delivery,29.08,True
RET05465,TXN076920,CUST04535,PROD0286,2022-04-12,defective,122.18,True
RET05466,TXN076927,CUST04707,PROD0080,2023-03-31,not_as_described,69.8,True
RET05467,TXN076949,CUST02280,PROD0018,2024-12-01,late_delivery,64.23,False
RET05468,TXN076951,CUST06077,PROD0290,2022-04-06,not_as_described,1666.58,True
RET05469,TXN076954,CUST07289,PROD0343,2024-12-16,defective,1331.06,True
RET05470,TXN076963,CUST01595,PROD0247,2022-08-26,wrong_item,2809.89,True
RET05471,TXN076965,CUST03922,PROD0136,2024-03-18,defective,100.29,False
RET05472,TXN076978,CUST00985,PROD0181,2023-04-25,wrong_item,28.85,True
RET05473,TXN077002,CUST01173,PROD0181,2024-11-19,late_delivery,28.85,True
RET05474,TXN077039,CUST03821,PROD0080,2025-01-06,wrong_item,158.22,False
RET05475,TXN077052,CUST05913,PROD0023,2023-02-24,late_delivery,127.68,True
RET05476,TXN077061,CUST02763,PROD0133,2022-03-28,defective,136.59,True
RET05477,TXN077102,CUST01418,PROD0413,2024-07-21,defective,47.28,True
RET05478,TXN077136,CUST00033,PROD0196,2022-02-17,not_as_described,198.6,False
RET05479,TXN077141,CUST06537,PROD0213,2024-05-26,defective,22.58,True
RET05480,TXN077160,CUST03131,PROD0112,2024-11-24,late_delivery,46.32,False
RET05481,TXN077208,CUST05393,PROD0128,2022-09-08,changed_mind,428.08,True
RET05482,TXN077210,CUST06687,PROD0499,2022-11-04,not_as_described,178.84,False
RET05483,TXN077215,CUST02474,PROD0270,2022-06-27,changed_mind,113.81,True
RET05484,TXN077238,CUST00784,PROD0276,2022-05-30,late_delivery,3557.25,False
RET05485,TXN077240,CUST00684,PROD0226,2024-09-07,not_as_described,335.05,False
RET05486,TXN077253,CUST03956,PROD0475,2022-08-13,wrong_item,201.92,True
RET05487,TXN077257,CUST06080,PROD0486,2023-12-15,wrong_item,50.57,True
RET05488,TXN077264,CUST03322,PROD0298,2022-05-10,not_as_described,104.16,True
RET05489,TXN077272,CUST03953,PROD0406,2022-02-01,not_as_described,21.17,False
RET05490,TXN077288,CUST00227,PROD0482,2024-12-09,wrong_item,295.77,True
RET05491,TXN077313,CUST03441,PROD0268,2023-11-01,defective,49.18,True
RET05492,TXN077316,CUST05406,PROD0326,2023-10-02,wrong_item,950.35,False
RET05493,TXN077319,CUST03592,PROD0248,2023-05-19,changed_mind,224.11,True
RET05494,TXN077332,CUST05035,PROD0151,2024-12-06,defective,54.77,False
RET05495,TXN077335,CUST07287,PROD0323,2022-12-10,not_as_described,853.2,False
RET05496,TXN077344,CUST01149,PROD0499,2022-10-06,late_delivery,71.54,False
